group_id	chunk_id
25796	85
10801	85
29453	85
15401	85
6476	85
32469	85
24703	85
33237	85
9157	85
24703	85
20628	85
22913	85
28203	85
33237	85
21638	85
12585	85
25817	85
7930	85
16082	85
14025	85
9157	85
2351	85
24781	85
13650	85
29743	85
32604	85
20044	85
9949	85
4691	85
16718	85
7930	85
2745	85
29651	85
17109	85
16082	85
2164	85
27989	85
27262	85
14025	85
10579	85
12284	85
29743	85
30290	85
29897	85
6855	85
32604	85
15385	85
25092	85
17450	85
20044	85
28758	85
26611	85
29430	85
14081	85
23750	85
19986	85
12071	85
26611	85
9519	85
18923	85
4289	85
29430	85
13351	85
5155	85
14479	85
25097	85
18695	85
1345	85
14081	85
9402	85
1593	85
13351	85
15483	85
12547	85
22146	85
5155	85
3017	85
5721	85
5940	85
14479	85
15964	85
11668	85
32657	85
6529	85
24315	86
25086	86
18116	86
2564	86
2695	86
21120	86
14624	86
18412	86
27819	86
12749	86
24266	86
7933	86
13621	86
11158	86
15539	86
30331	86
23870	86
27819	86
7598	86
27146	86
31279	86
12749	86
5238	86
26313	86
16921	86
7656	86
11028	86
17763	86
24266	86
28774	86
20673	86
32715	86
14935	86
26313	86
5622	86
23795	86
29650	86
16921	86
7979	86
4628	86
30710	86
14235	86
30548	86
5555	86
7656	86
27521	86
29102	86
19887	86
7979	86
18911	86
25382	86
3853	86
4628	86
23632	86
19688	86
21143	86
30710	86
26747	86
32919	86
1592	86
31155	87
16121	87
32905	87
6800	87
16298	87
16660	87
2190	87
15584	87
1699	87
18402	87
25493	87
22471	87
7896	87
13341	87
24299	87
9293	87
1699	87
24081	87
31799	87
23742	87
18402	87
30848	87
6995	87
16746	87
21247	87
24974	87
1512	87
25493	87
2309	87
2170	87
6342	87
16746	87
15285	87
12583	87
7727	87
10278	87
827	87
7403	87
21247	87
31137	87
24207	87
22720	87
24974	87
2731	87
16403	87
7727	87
5765	87
31572	87
7067	87
11481	87
31357	87
32935	87
10278	87
26947	87
30324	87
8180	87
827	87
15253	87
18834	87
8731	87
6202	87
31670	87
1921	87
7375	87
16837	87
27743	87
11481	87
7226	87
28478	87
9883	87
31357	87
20539	87
19169	87
6423	87
32935	87
23703	87
32381	87
31979	87
6202	87
12888	87
10441	87
28460	87
31670	87
5402	87
20575	87
12446	87
1921	87
22042	87
1733	87
3799	87
8136	88
17188	88
20908	88
16480	88
25379	88
26062	88
25483	88
21436	88
13273	88
6168	88
27997	88
24535	88
4517	88
25696	88
21436	88
979	88
14889	88
7415	88
24735	88
8654	88
18374	88
13273	88
1882	88
7514	88
11761	88
6168	88
2239	88
21977	88
339	88
6087	88
2303	88
19848	88
3835	88
22143	88
24735	88
10686	88
27967	88
19542	88
8654	88
5475	88
3257	88
15095	88
18374	88
17009	88
7306	88
27406	88
17293	88
6087	88
18724	88
15698	88
5529	88
2303	88
32581	88
26257	88
2036	88
25027	88
19427	88
13526	88
19848	88
29325	88
22245	88
32581	88
16750	88
6247	88
10999	88
26257	88
17612	88
18117	88
7307	88
2036	88
15355	88
10500	88
23356	88
27555	88
20976	89
15737	89
5023	89
23823	89
8230	89
6681	89
2082	89
14840	89
11336	89
5853	89
31608	89
16626	89
23673	89
24528	89
22710	89
20976	89
8346	89
13216	89
28561	89
15737	89
19138	89
31789	89
31510	89
5023	89
4732	89
509	89
31240	89
8718	89
225	89
20248	89
24013	89
32876	89
8949	89
453	89
26857	89
8718	89
4378	89
13136	89
30741	89
225	89
19645	89
28073	89
4684	89
20248	89
15352	89
29493	89
24013	89
1208	89
26314	89
31750	89
32876	89
32176	89
10014	89
24447	89
29576	89
21559	89
20264	89
8949	89
17431	89
25015	89
24447	89
8775	89
32103	89
157	89
12811	89
18841	89
25363	89
29576	89
29464	89
8769	89
26091	89
21559	89
16066	89
26736	89
17180	89
3129	90
25838	90
32498	90
13374	90
10325	90
31709	90
24704	90
82	90
4920	90
26582	90
30504	90
6883	90
5050	90
14288	90
12641	90
28010	91
5914	91
23251	91
17635	91
6891	91
18324	91
15495	91
1712	91
19554	91
3462	91
11823	91
29509	91
3255	91
16687	91
8955	91
29104	92
32322	92
27896	92
16977	92
695	92
9605	92
12319	92
14665	92
6458	92
10197	92
27455	92
28975	92
31172	92
25350	92
18462	92
27717	92
29104	92
17957	92
23558	92
1380	92
32322	92
2109	92
27934	92
612	92
27896	92
5081	92
28271	92
10943	92
4133	92
8366	92
23024	92
10943	92
26676	92
17131	92
22187	92
11361	92
25253	92
14431	92
4133	92
8708	92
28315	92
15115	92
8366	92
29080	92
3453	92
13865	92
7524	92
6446	92
22187	92
7138	92
24173	92
8443	92
28877	92
7145	92
3652	92
11361	92
17586	92
10079	92
13185	92
25253	92
20958	92
7138	92
25912	92
23255	92
27801	92
24173	92
29519	92
18076	92
31802	92
8443	92
22559	92
9490	92
20806	92
12046	92
14073	92
20806	92
29613	92
14281	92
29557	92
3316	92
15081	92
3428	92
12046	92
14747	92
12476	92
15855	92
14073	92
11705	92
2758	92
12844	92
27253	93
28227	93
19701	93
2621	93
5052	93
28761	93
22485	93
31037	93
9624	93
21033	93
9030	93
24410	93
6710	93
16200	93
13385	93
10863	94
22377	94
60	94
8058	94
6448	94
27793	94
3584	94
3535	94
9604	94
6133	94
9049	94
32773	94
18079	94
2911	94
4709	94
7869	94
9673	94
11787	94
18079	94
23642	94
13551	94
8147	94
2911	94
2001	94
32701	94
25579	94
4709	94
13369	94
30098	94
8004	94
9295	95
31382	95
18007	95
22161	95
16091	95
9478	95
33053	95
1166	95
32626	95
16094	95
4342	95
18739	95
28647	95
2382	95
15665	95
22157	96
21867	96
2807	96
15613	96
28193	96
3164	96
6916	96
24629	96
31836	96
27112	96
17227	96
11282	96
14646	96
11958	96
7246	96
18584	97
13938	97
20262	97
224	97
17341	97
18849	97
7816	97
24811	97
14285	97
25449	97
8942	97
14121	97
18155	97
22048	97
31831	97
32910	97
5249	97
12067	97
18584	97
7740	97
29653	97
11037	97
13938	97
16393	97
19718	97
32308	97
6913	97
18321	97
22389	97
20262	97
16393	97
9281	97
1281	97
26073	97
19718	97
32096	97
17499	97
18942	97
32308	97
27439	97
32826	97
21362	97
26543	97
8842	97
18203	97
11657	97
14335	97
26696	97
22052	97
28616	97
18149	97
26543	97
33208	97
21170	97
12610	97
8842	97
1672	97
7311	97
16250	97
18203	97
22259	97
1074	97
8928	97
11657	97
7924	97
19558	97
2934	97
14335	97
20276	97
3590	97
29616	97
26696	97
31585	97
5271	97
4079	97
20191	97
31585	97
8321	97
13292	97
8588	97
5271	97
22124	97
9768	97
13785	97
4079	97
28932	97
28803	97
20405	97
21211	97
20532	97
31196	97
2260	97
18307	97
20405	97
10681	97
12881	97
25830	97
27247	97
9787	97
5865	97
21211	97
32549	97
12519	97
16414	97
20532	97
11825	98
28064	98
25556	98
24228	98
32584	98
20689	98
9699	98
22655	98
27669	98
6274	98
22702	98
21029	98
2165	98
25996	98
9189	98
8680	98
3683	98
11097	98
11825	98
5866	98
2183	98
8664	98
14664	98
1069	98
12347	98
28064	98
2953	98
14680	98
32668	98
25556	98
5171	98
28153	98
5866	98
10751	98
32020	98
1626	98
2183	98
5780	98
9503	98
31850	98
8664	98
6358	98
19782	98
18178	98
27775	98
17921	98
30722	98
19782	98
3838	98
3457	98
5036	98
18178	98
26953	98
7003	98
5638	98
31024	98
17665	98
10087	98
27775	98
26848	98
31560	98
6450	98
3340	98
21924	98
30589	98
26953	98
17465	98
8604	98
22216	98
8594	98
22993	98
16485	98
8551	98
7003	98
29694	98
33108	98
12696	98
29128	98
12549	98
7332	98
6278	98
5638	98
7732	98
20596	98
26444	98
16325	98
22542	98
9140	98
16936	98
20596	98
26444	98
11318	98
1413	98
29966	98
18340	98
20010	98
3083	98
16325	98
22542	98
30572	98
1689	98
6743	98
6496	98
11610	98
14524	98
9140	98
16936	98
16124	98
26819	98
28014	98
25179	98
26942	98
8013	98
13505	98
8172	98
11010	98
7503	98
11208	98
5088	98
4330	98
9077	98
26556	98
17023	98
9214	98
14657	98
8172	98
27274	98
21277	98
26588	98
7503	98
13445	98
9436	98
14217	98
5088	98
24524	99
14290	99
2042	99
19703	99
22566	99
24833	99
23264	99
16704	99
23385	99
7698	99
16838	99
7498	99
8511	99
10415	99
8316	99
30083	100
19855	100
20183	100
10425	100
29063	100
17498	100
1354	100
26902	100
27086	100
18907	100
9796	100
7595	100
14374	100
17819	100
17105	100
14102	100
10043	100
17762	100
30083	100
27854	100
1310	100
4651	100
19855	100
13020	100
30884	100
29856	100
20183	100
6633	100
24978	100
9186	100
30823	100
32883	100
25368	100
6633	100
1165	100
22082	100
4741	100
24978	100
14714	100
23223	100
340	100
9186	100
27656	100
2433	100
14441	100
19970	100
29042	100
27656	100
11254	100
4271	100
18334	100
2433	100
1568	100
30789	100
13923	100
14441	100
12514	100
3904	100
2412	100
17512	100
3904	100
1147	100
10979	100
19326	100
2412	100
2128	100
18092	100
4777	100
16210	100
19347	100
4753	100
17512	100
14920	100
32889	100
5384	100
17157	101
18349	101
23867	101
32179	101
29326	101
6877	101
7894	101
6563	101
21549	101
9400	101
6805	101
15529	101
28815	101
5964	101
17081	101
8417	101
28815	101
6284	101
6090	101
27057	101
8121	101
23444	101
26362	101
5964	101
29300	101
32157	101
5053	101
17081	101
4390	101
31626	101
17723	101
27057	101
24102	101
22925	101
26538	101
11219	101
22235	101
25252	101
8121	101
23942	101
29875	101
22113	101
23444	101
28737	101
16744	101
26538	101
26167	101
5745	101
31712	101
13161	101
20931	101
240	101
11219	101
182	101
18543	101
10336	101
22235	101
7947	101
19518	101
16377	101
22507	101
12630	101
25815	101
23678	101
13313	101
13161	101
2700	101
21773	101
29272	101
20931	101
6016	101
23471	101
24337	101
240	101
14230	101
1984	101
203	101
20697	101
22507	101
15591	101
16370	101
31927	101
12630	101
15054	101
26777	101
12015	101
8697	101
10047	101
9462	101
25815	101
21477	101
15054	101
1654	101
32639	101
3973	101
26777	101
30009	101
32635	101
9420	101
12015	101
14292	101
2451	101
20162	101
33094	101
30503	101
32413	102
13138	102
12283	102
31325	102
14949	102
6523	102
11357	102
698	102
21505	102
17313	102
11700	102
5418	102
10230	102
2755	102
18744	102
15767	102
11927	102
4412	102
19092	102
3493	102
21767	102
27459	102
31871	102
16975	102
7405	102
31179	102
15332	102
5551	102
18794	102
23322	102
24727	102
1843	102
429	102
19267	102
32867	102
867	102
7405	102
31179	102
28135	102
13787	102
3075	102
26227	102
24063	102
629	102
15332	102
5551	102
5301	102
6679	102
26773	102
11154	102
29490	102
26593	102
18794	102
23322	102
22438	102
19885	102
25509	102
21222	102
11063	102
27825	102
24661	102
27020	102
29689	102
11663	102
24838	102
1843	102
6339	102
12634	102
211	102
19267	102
32525	102
14386	102
867	102
17740	102
13924	102
24661	102
15705	102
24411	102
24697	102
27020	102
31760	102
10590	102
24581	102
8194	102
17824	102
3067	102
29689	102
12551	102
17412	102
8520	103
28747	103
7565	103
4160	103
16455	103
23562	103
18010	103
30297	103
28082	103
8908	103
25850	103
25016	103
29305	103
3921	103
813	103
29305	103
31238	103
302	103
356	103
2593	103
1387	103
33193	103
3921	103
30056	103
18649	103
25025	103
813	103
27546	103
3855	103
16876	103
5748	103
22981	103
9501	103
2593	103
22792	103
7495	103
10985	103
1387	103
7957	103
3068	103
303	103
33193	103
14133	103
25737	103
21838	103
15725	103
750	103
33122	103
28140	103
744	103
17750	103
18110	103
31945	103
21223	103
23586	103
27968	103
15716	103
5748	103
16235	103
32149	103
23714	103
19106	103
11126	103
874	103
8406	103
22981	103
4978	103
8890	103
24163	103
16666	103
29459	103
6214	103
29955	103
9501	103
12821	103
750	103
2675	103
20144	103
4248	103
28140	103
18705	103
770	103
22797	103
17750	103
19349	103
27753	103
32560	103
12497	103
4336	103
19441	103
19899	103
3250	103
2515	103
12224	103
12497	103
17336	103
24820	103
4377	103
4336	103
22063	103
4285	103
23111	103
19441	103
8648	103
3391	104
13786	104
31487	104
29248	104
1230	104
19475	104
11842	104
21620	104
21144	104
31164	104
31838	104
19476	104
4465	104
4752	104
16898	104
23361	104
15042	104
16960	104
12080	104
6752	104
1863	104
4465	104
9350	104
15293	104
14933	104
4752	104
23774	104
20108	104
14579	104
16898	104
31456	104
23361	104
31365	104
21788	104
3686	104
15042	104
22385	104
26379	104
15722	104
16960	104
29072	104
24955	104
4814	104
3194	104
21652	104
19821	105
2798	105
7605	105
1008	105
3368	105
1525	105
978	105
24059	105
8822	105
5550	105
10884	105
18287	105
22133	105
16227	105
26336	105
13256	105
17328	105
28753	105
22133	105
15647	105
25177	105
286	105
4625	105
12362	105
8361	105
16227	105
15322	105
27207	105
14850	105
26336	105
15647	105
30366	105
8843	105
14534	105
25177	105
12808	105
22513	105
30646	105
286	105
7917	105
21717	105
3781	105
27617	105
29340	105
30026	105
22051	105
6223	105
4210	105
5481	105
27617	105
31641	105
3213	105
6204	105
29340	105
10151	105
5596	105
23374	105
30026	105
32205	105
22851	105
14172	106
7098	106
25595	106
29918	106
25934	106
8331	106
30446	106
13934	106
10567	106
22460	106
28970	106
25944	106
33259	106
5877	106
31069	106
6653	107
14049	107
17656	107
17547	107
958	107
28602	107
6332	107
29479	107
13367	107
13129	107
20043	107
7590	107
21828	107
26112	107
2920	107
14416	108
30907	108
20098	108
8737	108
1303	108
9267	108
13012	108
15921	108
17813	108
19078	108
17822	108
24564	108
24157	108
30945	108
23445	108
33076	108
17141	108
17813	108
21614	108
25963	108
3272	108
19078	108
19793	108
17814	108
2274	108
13663	108
10649	108
3243	108
17822	108
19700	108
17814	108
30642	108
13896	108
28968	108
2274	108
20870	108
17042	108
24221	108
16327	108
17845	108
15766	108
13663	108
30630	108
25348	108
14295	108
15631	108
26179	108
6401	108
13826	108
32542	108
16327	108
23603	108
33257	108
15153	108
17845	108
28447	108
20286	108
21462	108
15766	108
7196	108
15631	108
10482	108
32056	108
4099	108
26179	108
27034	108
1405	108
32545	108
22282	108
12748	108
19768	108
6401	108
9984	108
27798	108
6227	108
2641	108
801	108
5556	108
30781	108
20394	108
22282	108
12331	108
27661	108
27399	108
12748	108
15816	108
12371	108
11970	108
19768	108
20771	108
2641	108
24467	108
20015	108
16346	108
801	108
1633	108
21647	108
22882	108
30613	108
22606	108
12766	108
5556	108
11118	108
24188	108
13391	108
16435	108
14391	108
7991	108
30613	108
25042	108
7479	108
17571	108
22606	108
26128	108
18994	108
6981	108
12766	108
17859	108
19447	108
24729	108
3812	108
8413	108
33130	108
25657	108
8621	108
16435	108
29213	108
6357	108
32497	108
14391	108
3082	108
9542	108
2645	108
7991	108
11604	108
26086	108
7355	108
3812	108
9484	108
6988	108
4944	108
8413	108
32648	108
6320	108
12571	108
2243	108
520	108
25422	108
33130	108
12305	108
11911	108
19222	108
6320	108
8431	108
11758	108
110	108
12571	108
32576	108
7911	108
8135	108
1340	108
694	108
24237	108
2243	108
27374	108
7911	108
6174	108
18691	108
22371	108
8135	108
2610	108
11122	108
430	108
16886	108
10811	108
26805	108
1340	108
30900	108
4595	108
7243	108
1852	108
24513	108
3886	108
19975	108
16886	108
13247	108
11748	108
469	108
10811	108
4323	108
20963	108
8632	108
26805	108
27149	108
1845	108
1723	108
8904	108
15950	108
1852	108
20559	108
13577	108
30017	108
833	108
27120	108
24308	108
24513	108
8988	108
1624	108
18776	108
3886	108
17620	109
10344	109
7635	109
31415	109
19675	109
14155	109
4902	109
30995	109
18778	109
30348	109
19631	109
18709	109
29372	109
6290	109
12225	109
546	110
26689	110
8217	110
30660	110
12710	110
26784	110
18860	110
15451	110
17317	110
2138	110
23033	110
9719	110
657	110
25044	110
7519	110
706	111
29482	111
23382	111
1914	111
13396	111
3593	111
26019	111
18608	111
21352	111
16781	111
26427	111
8120	111
28218	111
3009	111
3604	111
18948	112
9812	112
4745	112
12792	112
10591	112
9621	112
2859	112
27782	112
784	112
32585	112
17469	112
17080	112
11756	112
15193	112
131	112
4927	112
18212	112
25167	112
11756	112
16292	112
31897	112
6701	112
13740	112
26739	112
9207	112
15193	112
14375	112
27949	112
6044	112
131	112
16292	112
27301	112
7786	112
27873	112
31897	112
162	112
6347	112
11280	112
6701	112
30130	112
5310	112
20100	112
22036	112
22468	112
4243	112
5478	112
18051	112
687	112
22036	112
14846	112
32708	112
13162	112
22468	112
32138	112
4347	112
31714	112
4243	112
6129	112
18552	112
12755	112
19950	112
25268	112
24848	112
3721	112
19236	112
5478	112
17506	112
8765	112
21148	112
18051	112
27159	112
27046	112
13708	112
687	112
22083	112
3135	113
33158	113
20107	113
27420	113
1265	113
6275	113
15450	113
7300	113
22652	113
17195	113
3281	113
30198	113
9098	113
27130	113
21422	113
9098	113
28640	113
9003	113
23946	113
27130	113
32871	113
2495	113
2632	113
20724	113
27541	113
28266	113
21422	113
27637	113
15130	113
19281	113
21952	113
5755	113
12846	113
20724	113
7529	113
17400	113
18375	113
27541	113
1188	113
11659	113
26965	113
28266	113
18534	113
802	113
14810	113
7368	114
29043	114
8945	114
2300	114
6904	114
26149	114
18747	114
28063	114
17916	114
18631	114
3630	114
7330	114
27755	114
721	114
14877	114
15260	114
9145	114
1500	114
7368	114
26154	114
21558	114
20299	114
29043	114
16581	114
10250	114
22326	114
8945	114
19021	114
26323	114
28219	114
6404	114
32290	114
8557	114
19021	114
6776	114
18640	114
347	114
26323	114
17936	114
1919	114
6637	114
28219	114
1774	114
24451	114
15842	114
11654	115
24154	115
5180	115
10164	115
3615	115
9033	115
884	115
24407	115
9050	115
21764	115
6956	115
3465	115
2328	115
27971	115
27382	115
26799	116
1749	116
11507	116
15570	116
20706	116
13560	116
29363	116
28330	116
14317	116
32750	116
28180	116
12380	116
16556	116
2273	116
1123	116
32944	117
29814	117
9272	117
29914	117
13630	117
13828	117
9342	117
7291	117
17738	117
27822	117
13405	117
14205	117
6957	117
32948	117
9060	117
25204	117
6957	117
20517	117
12740	117
1164	117
32948	117
4070	117
26579	117
6396	117
9060	117
29034	117
32267	117
16340	117
20392	117
9347	117
24466	118
31770	118
29351	118
17651	118
9684	118
3810	118
1938	118
15693	118
10001	118
5136	118
9479	118
9041	118
4364	118
7342	118
28864	118
1068	118
2000	118
15856	118
4364	118
31175	118
18934	118
18830	118
7342	118
20815	118
7537	118
1024	118
28864	118
7546	118
28819	118
1152	118
30059	119
1096	119
11012	119
28685	119
27277	119
3023	119
4932	119
16286	119
14487	119
27839	119
14750	119
32226	119
19748	119
18085	119
3269	119
18099	119
14487	119
19741	119
24990	119
13074	119
27839	119
4907	119
9717	119
18561	119
14750	119
10515	119
19296	119
25083	119
6366	119
31023	119
5591	119
25083	119
26847	119
12829	119
9015	119
26522	119
22321	119
3481	119
6366	119
21325	119
25972	119
32762	119
31023	119
16158	119
12882	119
9015	119
1505	119
6644	119
22163	119
16365	119
8661	119
23702	119
26522	119
13175	119
18921	119
5286	119
22321	119
3032	119
1481	119
30714	119
12892	119
30633	119
24562	119
30409	119
20006	119
16365	119
28792	119
8350	119
8864	119
8661	119
6587	119
13414	119
30719	119
23702	119
18216	119
27452	119
771	119
1710	119
12892	119
8709	119
21140	119
19898	119
30633	119
3889	119
22183	119
8280	119
2139	119
24568	119
19874	119
24562	119
21066	119
24544	119
3889	119
21950	119
12355	119
23718	119
22183	119
14187	119
24787	119
11011	119
8280	119
11931	119
31174	119
8670	119
6159	119
21172	120
31728	120
15447	120
26045	120
5330	120
32117	120
26150	120
9942	120
28337	120
21040	120
23930	120
18226	120
25662	120
27361	120
16549	120
28337	120
26307	120
32640	120
12994	120
11741	120
15991	120
23843	120
26997	120
19211	120
19059	120
8420	120
25532	120
9547	120
21018	120
21040	120
5747	120
24605	120
18861	120
17987	120
26072	120
17855	120
17019	120
23930	120
5825	120
27169	120
30669	120
5247	120
13738	120
951	120
32686	120
4833	120
32311	120
6468	120
14719	120
22407	120
3726	120
15854	120
9201	120
17531	120
3125	120
19211	120
19059	120
5030	120
19302	120
749	120
13530	120
10202	120
4782	120
8420	120
25532	120
21875	120
31729	120
10247	120
7319	120
12208	120
1833	120
9547	120
21018	120
14601	120
18585	120
4833	120
32311	120
7945	120
22860	120
2546	120
7504	120
10665	120
1091	120
6468	120
14719	120
24806	120
20452	120
22428	120
30550	120
20185	120
28141	120
23105	120
10093	120
27180	120
23807	120
75	120
31980	120
22407	120
3726	120
2287	120
31958	120
15970	120
25694	120
14387	120
26494	120
2846	120
2860	120
8780	120
28421	120
16927	120
10093	120
32928	120
17286	120
22771	120
23807	120
15103	120
15556	120
13812	120
31980	120
31602	120
29644	120
1198	120
283	120
2846	120
13479	120
16535	120
3706	120
2860	120
30803	120
18873	120
29263	120
12770	120
30560	120
20080	120
8780	120
28752	121
3355	121
10695	121
6205	121
3034	121
33018	121
9530	121
30494	121
14789	121
3821	121
4069	121
22667	121
28377	121
18960	121
21241	121
23630	121
15306	121
1451	121
16761	121
9976	121
19487	121
29201	121
11729	121
28377	121
5507	121
30934	121
550	121
7829	121
27952	121
28311	121
30215	121
25704	121
25181	121
10063	121
19879	121
20767	121
13148	121
32079	121
21751	121
12820	121
25505	121
21165	121
13953	121
13674	121
18960	121
22828	121
33249	121
1587	121
14320	121
6751	121
20374	121
26085	121
3578	121
27377	121
26234	121
14906	121
21241	121
22856	121
17960	121
28720	121
15885	121
23219	121
5380	121
7424	121
17886	121
23103	121
7829	121
27952	121
28311	121
22380	121
23100	121
6697	121
14589	121
10379	121
26987	121
19205	121
23169	121
14279	121
30215	121
25704	121
25181	121
10921	121
31612	121
28102	121
9227	121
8375	121
29309	121
2431	121
8727	121
722	121
24664	121
30060	121
28872	121
16301	121
32552	121
13998	121
28807	121
477	121
326	121
10063	121
19879	121
20767	121
7696	121
4362	121
32474	121
1770	121
14586	121
9227	121
29309	121
18928	121
30765	121
8353	121
21193	121
1156	121
13870	121
2431	121
722	121
1256	121
32000	121
7679	121
18527	121
11961	121
14259	121
17205	121
9163	121
26934	121
33102	121
14643	121
29734	121
24664	121
28872	121
21581	121
21228	121
20491	121
22492	121
7335	121
12926	121
25300	121
20606	121
166	121
9338	121
11961	121
14259	121
23766	121
30739	121
31341	121
8508	121
3040	121
21492	121
24166	121
1883	121
22865	121
21710	121
12876	121
24623	121
17205	121
9163	121
18699	121
2127	121
27175	121
29960	121
2085	121
11766	121
26934	121
33102	121
21509	121
12642	121
12653	121
7393	121
23766	121
30739	121
33308	121
33186	121
7733	121
26404	121
7981	121
2216	121
31341	121
8508	121
27052	121
5803	121
10174	121
26576	121
2946	121
12699	121
3040	121
21492	121
31523	121
31726	121
5733	121
370	121
14477	121
9887	121
17755	121
31724	121
3396	121
984	121
5733	121
370	121
1120	121
12056	121
1827	121
542	121
18866	121
23944	121
14477	121
9887	121
5903	121
19202	121
20320	121
9493	121
30517	121
1041	121
21535	121
7471	121
432	121
32387	121
5291	121
14273	121
17755	121
31724	121
30469	121
27616	121
32837	121
996	121
19329	121
29210	121
30517	121
1041	121
6505	121
7380	121
7329	121
8862	121
10793	121
19872	121
26968	121
11879	121
29450	121
28994	121
26680	121
17800	121
21535	121
7471	121
5267	121
6650	121
448	121
5530	121
247	121
25866	121
432	121
32387	121
19915	121
18725	121
17688	121
764	121
10793	121
23981	121
19872	121
30386	121
27888	121
5808	121
10055	121
19127	121
14126	121
5618	121
11520	121
3338	121
19022	121
18949	121
4983	121
6398	121
19515	121
30299	121
16399	121
17928	121
4605	121
26968	121
32982	121
11879	121
10064	121
12229	121
23765	121
24586	121
16768	121
1004	121
23392	121
12159	121
17779	121
29450	121
2353	121
28994	121
16166	121
29781	121
17889	121
12191	121
6375	121
14341	121
24216	121
26413	121
31254	121
8831	121
30920	121
26364	121
21312	121
1775	121
25747	121
18949	121
14707	121
6302	121
14469	121
19515	121
19992	121
19613	121
26684	121
17928	121
8831	121
1362	121
24991	121
14962	121
30920	121
31297	121
14434	121
8156	121
26364	121
7494	121
18093	121
25157	121
1922	121
4236	121
16643	121
24989	121
19333	121
6935	121
9152	121
1922	121
6253	121
16426	121
15032	121
4236	121
32448	121
17292	121
24144	121
16643	121
2762	121
7242	121
18464	121
14162	121
24989	121
3956	121
3415	121
32561	121
3188	121
18833	121
10922	121
19333	121
16112	121
32171	121
2422	121
6935	121
24922	121
2249	121
3415	121
23992	121
31259	121
31982	121
32561	121
17158	121
3918	121
21217	121
18940	121
57	121
26122	121
3188	121
1325	121
15016	121
15745	121
11400	121
16463	121
25600	121
21217	121
13229	121
19871	121
32607	121
29969	121
7632	121
17339	121
7108	121
30175	121
29916	121
23984	121
18563	121
13766	121
3958	121
18940	121
27660	121
2086	121
29784	121
194	121
10799	121
20752	121
3868	121
57	121
31508	121
25523	121
25754	121
15234	121
22364	121
29969	121
7632	121
4895	121
6200	121
10673	121
28030	121
4438	121
490	121
17339	121
7108	121
4999	121
24082	121
29409	121
27804	121
17548	121
12936	121
16578	121
21163	121
29947	121
23020	121
12030	121
16226	121
30175	121
29916	121
7052	121
31058	121
16664	121
17954	121
11972	122
26725	122
14905	122
3996	122
30431	122
7295	122
17047	122
2488	122
27988	122
10782	122
2163	122
20786	122
2293	122
33002	122
19702	122
28257	122
1295	122
2742	122
9336	122
13018	122
31145	122
24628	122
18790	122
6763	122
3725	122
33028	122
2293	122
12062	122
32261	122
23427	122
2256	122
7376	122
17765	122
9326	122
1694	122
16648	122
17951	122
29802	122
31497	122
29890	122
28503	122
19244	122
2324	122
9706	122
12627	122
25088	122
27211	122
33002	122
70	122
25205	122
15503	122
6940	122
18743	122
25230	122
3207	122
10261	122
2575	122
2355	122
17274	122
19702	122
27575	122
16307	122
19903	122
30871	122
3156	122
10542	122
5182	122
29336	122
4012	122
12062	122
32261	122
23427	122
22784	122
30903	122
24832	122
711	122
8381	122
18748	122
11630	122
22037	122
1810	122
2256	122
7376	122
17765	122
25201	122
21858	122
2404	122
29521	122
4102	122
22336	122
12484	122
24343	122
8223	122
9326	122
1694	122
16648	122
12235	122
8556	122
27821	122
5667	122
11045	122
14936	122
10182	122
23692	122
7778	122
10413	122
13966	122
2295	122
1643	122
18399	122
6269	122
12235	122
8556	122
12967	122
6167	122
31027	122
10280	122
22158	122
17637	122
5667	122
11045	122
24320	122
1953	122
20203	122
31330	122
29610	122
9377	122
10182	122
23692	122
15384	122
1224	122
4051	122
14368	122
21338	122
13328	122
15384	122
1224	122
6908	122
21631	122
15052	122
32743	122
32114	122
21159	122
4051	122
14368	122
14912	122
26505	122
13723	122
3343	122
18679	122
28148	122
21338	122
13328	122
32815	122
4867	122
9901	122
6758	122
32199	122
22934	122
30068	122
30842	122
3970	122
20812	122
28546	122
9562	122
31400	123
20604	123
7195	123
27815	123
14312	123
2573	123
16180	123
10422	123
19250	123
17170	123
7709	123
19724	123
18491	123
13062	123
11907	123
2075	123
16684	123
31400	123
21538	123
23340	123
16835	123
20604	123
14753	123
15925	123
24395	123
7204	123
8640	123
22038	123
7195	123
24925	123
16275	123
27270	123
18569	123
15925	123
28117	123
14786	123
9559	123
24395	123
22973	123
11753	123
23178	123
27698	123
16810	123
20664	123
7204	123
14996	124
15545	124
30035	124
23458	124
32137	124
20101	124
107	124
28245	124
29219	124
25831	124
7743	124
28252	124
27265	124
24920	124
28621	124
30327	124
30441	124
14816	124
8424	124
14996	124
12008	124
10067	124
27007	124
15545	124
14661	124
17780	124
6622	124
30035	124
16594	124
28929	124
6250	125
9612	125
2643	125
5599	125
11537	125
5309	125
19340	125
7086	125
25136	125
6064	125
28116	125
21300	125
8939	125
15225	125
23641	125
6250	125
18238	125
25089	125
25418	125
9612	125
11936	125
7229	125
6025	125
18298	125
3803	125
1282	125
2643	125
27903	125
13389	125
25499	125
12854	125
1117	125
26139	125
23224	125
18298	125
11601	125
8911	125
27675	125
3803	125
23404	125
7492	125
8038	125
1282	125
9310	125
7062	125
23722	125
12854	125
1550	125
20284	125
4009	125
