22017	20725,18682,19142,16299,32558,22139,1516,3923,21889,16270,12160,24698,11955,27246,32373,20396,13683,19512,10477,8615,2832,8958,17343,4680,9299,30266,31377,32423,2396,792,30291,14141,10734,9927,28071,28734,25978,9393,30689,27647,19505,7284,10948,19088,29832,18786,31252,8243,6949,12376,30207,11611,10645,10966,20832,4491,22833,19489,767,30163,21792,8801,4570,20420,8713,10078,31889,3887,3378,32790,7857,28040,26893,4873,23163,17366,23433,30452,28903,13133,2271
22174	24051,22900,21061,25572,26212,16576,12250,536,15587,17211,17537,17965,8886,11897,9213,4111,3013,19445,595,2235,4269,30317,2019,2269,8170,8055,16098,8403,6062,6849,12356,6426,27430,28499,21750,26735,13223,23945,23289,4727,3254,12604
11358	6017,10498,12249,24871,5501,23524,6785,25571,14695,7308,22781,1124,24342,5119,7015,10742,22119,1808,11940,8374,4856,24018,33056,2956,3806,31604,24736,10097,29931,12416
20401	23093,300,23705,123,1857,18904,33163,21761,9075,19197,16341,22313,22199,29909,7296,32197,15746,31944,12137,22103,31130,11518,29040,10335,630,22613,25170,26838,22197,18185,26027,9756,12704,25871,25031,32810,30638,17554,25959,15219,29355,30709,4080,26136,24822,15770,31901,32742,3291,13287,4664,30873,647,1463,2077,10685,28967,28784,11515,9450,4966,13597,22268,23798,16789,9197,22607,23263,29093,29349,2315,33133,7162,24648,7667,25436,25558,30039,15652,20910,8619,31148,3247,21137,17993,17558,15262,31407,27803,5010,13310,13335,9712,20890,6183,22109,13625,18095,30449,15607,1615,31543,16488,3641,5574,21544,18998,26606,32704,8389,24488,15222,11968,18451,2055,14658,15628,19550,21548,26540,22394,22686,24788,32972,1414,27465,16925,96,2822,21310,806,8667,10389,8823,21864,29485,13234,16023,24937,20326,26071,3100,5395,10716,14647,27410,13975,33217,15740,7092,23022,18196,10794,20065,2962,185,15011,5110,24780,13510,27129,13782,20266,23116,9382,2966,1153,4459,19058,19884,29581,11181,32424,31185,20410,3565,22205,30390,7940,6524,12452,25709,20798,22845,19877,10473,25870,23607,27882,27664,7475,11071,18214,18278,23785,25095,27627,7159,19466,8473,10000,4425,31274,11171,9212,15804,12919,25286,5959,5915
24819	25417,20847,25104,7751,18151,17355,19098,21942,28420,3910,14044,12569,32970,26417,12778,30586,19094,8652,29378,213,553,27756,29634,4156,31194,1366,12009,20513,27344,17459,14340,26658,2569,22949,22045,5269,1016,31868,26486,28209,19978,3984,22713,8620,14527,15976,30685,28354,26174,31507,30863,32855,16170,15312,23329,25901,10396,32637,17082,10749,28094,21692,6166,6889,164,28044,21500,30135,32812,26491,360,27912,28882,2667,6661,8789,10279,28438,717,28059,21240,25739,12837,20990,1506,31450,9355,27881,17574,22750
19562	7382,8017,9002,20490,2783,12435,5763,23046,13426,7824,26440,18118,18519,6896,1446
30044	13278,23982,21592,6323,1460,7027,18124,30826,13634,12684,25142,15853,9359,25291,6019,23788,7087,22843,23699,32510,5934,33112,15711,26835,19844,4228,893,27599,26578,32771,3729,17432,5562,29874,3540,15159,26083,21947,23710,25400,21596,22450,22154,21443,312,16574,14727,2112,8910,16473,20104,26920,30583,22948,3356,11713,32860,14171,7649,7611,15066,19951,6887,6521,24983,33240,12216,2447,21219,9235,10791,10221,216,6886,1225,4241,1690,5199,22633,7950,15063,3175,6162,14174,16247,13981,6826,10836,12901,20347,898,20886,407,26260,10897,32282,2321,15944,4858
2354	12278,26956,26755,24469,3285,22301,30682,2778,6648,8856,19367,22186,5700,4647,850,5178,11946,28087,27291,9158,3550,8113,9258,18359,1620,32522,15269,15858,21617,3471,23383,20613,26033,21698,31985,26159,6337,10888,2792,28171,15686,2332,9153,645,16472,11125,3039,19839,1286,13429,25414,14186,20734,23859,24276,28526,2782,2948,31815,17527,18808,4023,10532,29738,6381,10211,3649,4441,4367,19397,19847,19316,6121,9685,17449,31854,31570,24746,29356,32394,3759,32951,2764,30227,16756,7101,20736,31180,16254,19969,4796,6684,20831,22614,31699,17259,7413,31441,14221,29319,29681,15706,13841,3848,16277,26643,14945,3954,32922,27228,4830,8308,28097,28522,16934,26211,28782,969,9051,3601,18626,16324,23800,9757,17851,9760,28743,29902,11349,16591,29757,4827,13925,18742,24253,10918,16086,21386,2804,10313,21020,26268,28465,23665,8047,16501,8549,2724,21308,11538,4820,14303,12690,23380,3637,20487,8489,17552,17234,11855,10960,13037,32628,31890,5240
23536	10676,30721,19977,872,21973,12889,25854,2666,10131,6566,5938,8574,15132,31436,14801,9151,14979,8691,21763,31556,20932,26952,11313,11894,21887,14031,32550,17578,26633,28838,6490,5244,9370,27343,17646,2631,2337,3702,12464,32829,3645,137,20243,3268,18166,33298,6911,13214,25742,12459,7523,12184,19835,11566,12898,3529,7222,23159,7726,24206,14655,24269,25023,28913,30209,15357,20688,21561,26639,15231,24622,32531,24739,1078,30647,14098,19408,15877,32212,15168,6188,16241,5680,181,28467,3178,30476,3484,25131,5139,7341,20795,6870,7759,10066,13286,11227,21393,2590,23590,17418,23202,4698,16043,24231,9806,11326,21469,22653,29649,31453,21774,25692,21741,8937,1212,5014,826,7517,21293,4384,10405,24985,26648,1104,1610,8747,22747,1801,7411,27558,21016,24964,32409,21112,28652,25859,12096,3072,16922,27098,2092,5860,10715,3517,2049,23719,7961,24445,12662,18170,13684,32936,23533,7378,5416,20086,2060,24213,24551,25645,23734,19931,18533,4728,7673,7589,24912,5645,11516,11807,11909,8373,28674,24905,581,4444,15534,23752,1616,27307,9058,9456,23991,9045,14849,32804,24262,6351,512,19808,4220,20930,28223,21754,31671,13125,18616,26866,26948,17733
29517	8725,8662,5303,441,30086,20252,4454,10218,12944,15969,22778,6411,9814,9574,8395,6230,4529,22254,23234,21190,15098,9904,14629,16334,18576,17464,9392,6056,27485,7321,24979,28585,44,3688,14492,5826,23894,30693,2820,5544,19371,3212,23512,27657,495,10458,20456,11862,7261,12021,2087,14356,6516,11138,13383,25323,21447,32434,1818,17063,28982,23585,27364,18555,23244,9803,12791,113,13872,4715,5250,20173,19269,16329,21873,5585,23610,24475,6527,7583,20060,25643,25279,1404,1342,1583,20126,18879,17528,17737,1025,20265,23940,7765,15676,9023,24108,8104,18471,14712,27644,10987,10878,160,22979,12729,26282,25680,18045,33132,14666,31336,12026,29714,6997,10760,4939,27507,855,16604,24348,15926,25133,13542,4507,3098,18255,6645,30925,18384,28839,9073,17383,14691,3200,7984,475,27105,1651,3299,11408,24726,19012,7615,140,32121,24500,17223,9277,25513,11214,6340,23279,5452,26506,2390,23813,26719,11739,8241,21290,4129,10774,6038,15895,30683,22693,10692,10486,16316,22463,16868,25270,11978,3824,14856,9743,6093,16136,5750,16950,21267,9300,16338,13791,18981,17511,21790,13592,8445,1931,30061,5270,6914,29655,30489,11591,32242,8440,17179,24470,6433,13742,14548,4341,9443,26537,15227,19446,31858,27152,1431,26822,1003,2417,8891,20658,30759,30256,21182,15480,18738,14074,19258,14910,7645,12360,12499,15518,3915,13598,3656,9718,7059,320,488,11628,1144,17332,9790,4543,15723,28914,24062,16981,23441,10398,21566,2045,24374,5485,30045,25983,22361,32906,13704,29084,11152,32692,18618,28948,27618,25552,22176,32532,13302,17638,29685,18965,7188,27734,6554,16586,3664,9711,18029,15071,2299,11989,7806,12687,24001,22488,9447,27922,5995,1337,25816,9792,13803,24886,19065,165,2161,19836,29906,20171,5306,25689,28013,12713,30987,26463,748,19553,24073,30036,24670,15623,20315,32907,15874,9778,15294,16265,9255,30361,32753,25585,19933,6861,5828,6639,11716,27866,31266,4011,22098,3289,7823,22034,20505,15579,31368,31282,11892,16397,30157,21865,33144,11553,13559,4066,2174,9324,28703,16281,16221,28897,10075,26341,11052,7037,11820,28884,30628,15679,2160,4071,19732,3436,32744,4881,3101,14573,26104,28338,30868,16654,19039,27450,18473,12563,10496,16375,11529,17401,22074,22381,1019,6163,29569,4052,21650,25997,28899,29798,29976,27071,29826,18140,13877,16890,29586,13171,824,13053,15241,29867
22790	5234,8954,9241,17875,2449,13372,2673,20272,28353,14902,32577,11805,12061,1824,24828,2989,19717,9353,2202,21969,26913,27836,4951,12133,21283,28961,18317,8839,19784,29603,3742,30516,22601,33103,14060,21885,2066,17721,1701,17404,13568,11302
1987	4387,15595,33,29522,31213,19499,10084,731,11182,32186,24040,29257,6616,6593,5288,859,22554,9461,13935,24841,28324,20357,24350,26480,15360,9575,11095,16490,4159,25685,10912,6395,32547,21385,25184,31052,21281,25931,5592,25423,12886,11066,25066,6343,7200,26598,26720,29765,31916,32489,22891,26592,31885,22279,7620,22757,2272,7314,16787,11239,29956,28536,24737,33099,16122,19539,26135,2477,30055,32615,11009,17277,18266,4222,18115,13695,1634,7080,1937,15395,6224,7186,25367,6440,29541,13736,2050,2366,28504,30727,24296,8920,3760,22344,12976,27160,14305,26279,12277,30786,33025,13357,32010,23114,20193,2225,22854,6652,8377,20526,32526,29354,27197,11634,7130,26433,5434,19082,31242,20337,9925,10188,24849,9315,14443,7671,19842,31611,575,3239,4042,18442,2334,28894,23053,27559,19050,24997,26117,9996,18796,24890,8187,12088,10840,12357,1259,6386,15161,19463,28325,12194,30326,1493,26861,16689,18022,18872,6266,30453,16964,29238,10846,7429,17214,22445,7861,28605,14857,945,22076,22331,13215,11735,16672,11075,14687,28250,27623,32874,9325,30058,29392,11255,32586,13823,15747,12203,32175
28061	22444,23556,26715,28510,17833,32129,22591,8851,14696,27757,22290,16507,2373,20496,17454,2802,19032,2154,11838,30712,3466,9184,6415,32069,6961,16328,12987,12591,28007,9586,6430,26852,22572,4974,21729,33082,18419,6029,15021,4995,12923,27746,4646,1632,28376,8480,7316,1554,27414,33256,9788,32845,28428,9472,27304,334,16621,23831,8555,20204,32094,832,26305
479	27817,19105,15325,14937,5640,6092,13112,20518,33037,21405,18074,8179,13589,14529,18713,11225,10855,32964,207,30532,12343,24351,19314,29625,20254,16661,3440,6005,5031,25037,30228,29771,30071,28202,5043,22924,18597,31725,32341,9900,13397,2896,17192,29997,17630,11660,14157,32494,4668,19544,17395,4435,26884,7745,14567,19311,32603,23440,13939,8929,15289,5034,15891,20111,18157,8079,25763,13762,23347,15274,10412,2268,9457,8907,26752,32706,26935,8132,26385,17501,20189,8128,21201,24478,28957,29176,6272,4648,18844,5494,13745,250,16776,20769,19762,11922,5504,18172,24538,29081,18675,10442,4278,27726,31012,9997,20566,16064,896,18745,31228,13579,29481,12982,11994,19029,26290,19559,11647,562,7926,15184,27718,3696,3108,16467,14983,11038,30665,19733,16570,14507,7780,5573,28054,16026,25432,13755
28888	9305,22950,26745,14780,26590,20247,33083,31369,32210,23409,1949,31983,8414,27744,6288,11928,3339,32450,668,2291,30675,8921,7423,8312,3030,26228,2866,23309,30939,13387,5477,23476,18264,22962,26303,10712,18500,3431,20359,3530,21736,31036,728,10403,13507,17804,11869,3763,26094,8917,12915,31361,31303,22201,2209,5519,10364,29807,5739,6714,5994,15061,30200,3241,3840,17626,31460,25553,31025,3087,27038,29151,14009,4244,28601,4010,28965,18337,21737,28651,18955,5212,14709,15658,19980,25956,15123,7973,10090,2430,21919,26637,28439,11793,32627,5701,28767,23017,32446,20817,12618,15145,22825,23715,16368,24402,9918,23696,14331,20149,8799,11959,26914,2178,25278,29795,21135,30792,1522,10721,27694,27571,22688,31435,30318,25990,17088,26802,6043,24642,20062,25724,15367,6286,8378,28757,28258,18566,13395,18168,6828,24074,795,9638
29158	3318,14587,28238,10553,7187,15240,21224,9641,23065,24300,30612,32537,7237,17419,32611,10419,18282,11613,25235,21473,15717,5621,12883,22659,10115,3322,6258,17362,27183,604,22286,15315,25574,23762,20850,21843,26748,11860,13652,12084,15946,12817,10420,14293,3244,14791,3748,7126,19005,4152,21560,11550,2113,26134,5610,3661,27408,3222,1445,30966,17648,17256,17910,5691,8863,25818,25383,21109,33036,27904,23056,31688,5912,4442,9572,1013,3313,25965,28363,25840,1235,13084,4901,25992,20225,6699,15868,24365,27902,9202,8086,12328,16290,31452,6503,13794,9374,16197,8900,29327,17810,6718,2892,25720,21440,18799,526,10817,11827,10781,15482,25923,29214,7443,1006,14218,3020,25566,20372,31236,26780,11680,7507,2743,3463,3228,29679,15094,16371,3502,17536,20087,15323,29203,3475,17569,3405,22503,6103,27722,26697,10346,16513,30224,22899,30509,31146,20192,27511,11332,16355,6643,23386,14265,9967,9321,684,8779,2796,14134,14667,14188,15852,19478,5066,7372,2119,22637,19455,7289,5982,3707,17864,25338,22425,6314,101,28586,11665,13071,2538,12665,15109,23416,15618,6924
17564	19648,27048,158,28809,89,5374,1791,3525,11392,16816,28165,31591,28031,183,24139,32667,7171,5200,11852,14547,13539,28340,4382,2664,11221,1639,18939,9882,2111,32202,20338,31467,16386,9082,19581,21744,18638,2333,12873,2588,26327,31253,2884,7607,14895,15585,26093,32649,27156,32464,6919,31391,6577,24596,7670,9916,6089,16865,3130,25660,14203,30549,7094,29558,27075,28804
7218	1921,6800,2170,31137,12888,28478,10278,19169,31357,32935,18402,11481,20575,15584,21247,31979,5765,6202,18834,1512,26947,827,7067,15253,7403,32381,23703,16121,9883,13341,2190,31670,7727,9293,20539,12583,16746,23742,31799,27743,3799,7226,8731,16837,16298,7375,24207,2731,24299,12446,1733,22471,15285,24974,22720,16403,7896,6995,22042,31155,6342,8180,24081,30848,32905,1699,31572,10441,5402,25493,28460,30324,16660,6423,2309
11511	27453,12276,17608,26217,21279,30437,30971,20356,569,2626,21730,31084,8021,18804,29835
16724	9686,12587,16786,24507,27933,9220,12557,31169,29462,15775,18619,30280,30250,7932,2406,32927,23910,26765,6664,3609,19279,15442,30500,12613,16552,28239,24722,22561,8582,26507
23634	6259,6453,12231,23070,1333,19752,14389,14113,11854,889,33019,11992,20458,20508,8372
9246	12555,28450,20167,26287,5493,16168,4616,22733,26753,15199,32419,18720,3581,14982,5350,25295,25621,30584,19128,21524,23462,17575,7491,32124,30271,17949,17061,18179,10945,9649,8161,23887,18851,26546,9415,16966,11105,27231,11076,410,14703,12605,20208,27536,2464,21128,18906,4231,7987,12206,32507,31271,15080,9491,23582,27517,1621,9273,19233,30749,13570,22662,18665,4931,9242,20858,11217,29901,5901,12979,14496,6110,31469,344,6549,24556,10245,18856,9708,26418,10426,19513,11160,17361,8467,1657,19393,23378,28463,10128,17862,1868,32500,1194,10320,31666,8081,9924,26916,33184,440,14878,24464,23726,7750,31568,19929,27004,12316,27973,25039,29056,29829,17891,8325,14551,590,26630,27639,14550,24975,32594,15648,793,19946,2787,16087,24077,9618,6674,26284,19114,10873,12044,2716,20239,22727,3304,6841,8229,8526,1398,23744,3141,4717,18761,12584
8546	12512,20646,11163,22310,14995,7953,26152,32857,3515,5655,30816,2520,5625,19516,27195,8205,29297,13489,13522,20881,13028,20439,3587,14050,11466,30782,478,20168,3504,21731,15841,22628,15684,13731,18084,2176,25166,30238,31411,27078,8155,23393,26057,3777,9622,13604,11924,23621,22929,7301,32193,24325,29591
28895	13329,17617,4986,14246,28764,6405,28780,2106,4245,4443,3458,30094,12877,15635,7687
27389	23496,21463,29699,4904,24159,13452,29883,16915,15600,31658,28178,28642,21069,2927,16381,18391,30076,19603,21232,10111,13154,26258,24557,19418,19303,28984,27299,7180,21214,31643,28662,22897,11070,23483,25578,26803,6583,1709,30985,24484,23724,11977,31968,14084,31218,9596,20343,24136,691,6972,27396,20123,31784,18656,28978,16131,10037,8177,23331,12409,24091,25082,23577,10216,26098,3651,11942,14864,18382,1965,30513,8933,11230,25501,19496,11047,15633,7106,24384,31134,27337,28844,9361,20067,4212,31774,15443,1246,21533,4005
21572	15664,29449,24026,21801,21472,3968,20683,12101,20942,28393,3181,16967,24617,7927,13480,27091,8781,16442,29626,33168,1418,11935,11330,1909,28449,18674,20598,18325,18756,1496,6491,20381,2736,18197,14751,7735,16751,21396,3830,26820,1640,31405,20163,4935,22391,23509,20369,4489,5092,29399,7815,4209,26875,29074,30374,14040,4119,18700,8853,9807,22512,12973,24012,12230,30272,9528,10820,24314,21922,15498,14330,15590,705,30794,13172,14867,18858,20531,6177,17351,2719,1890,14070,314,25395,30144,31655,15321,29942,24728,12020,19623,7576,16590,20576,13618,12538,21188,24649,21782,20430,24459,29628,7096,31929,8031,14296,11763,15731,28787,15968,13304,19601,32277,33215,4047,30927,15889,25148,8263,27652,4242,15840
25020	16245,1569,22982,3816,1538,27792,7219,21320,4418,31892,25200,13765,20686,8396,14354,23889,16806,32034,20733,18390,28125,7564,16430,6460,757,11885,10166,11198,4089,12063,12393,32240,24696,823,13972,21152,22482,19963,24169,10142,10358,16477,28822,13549,24887,24148,5412,31629,7617,14241,4692,26499,6898,7837,8072,14831,4488,9590,20512,21369,19627,29365,4064,12797,13436,26883,21839,30929,2102,8039,30603,29492,19167,12395,20894,25275,5696,18758,2423,8022,14271,14967,15337,2427,18304,1813,23125,20739,15971,13537,31891,14042,9383,31258,15887,18394,11679,1273,25588,4287,23408,20384,32042,5071,18135,20414,25968,15758,7637,8794,11770,14206,17154,2389,31796,6858,159
3333	2977,5500,18387,29973,20398,24328,24155,14378,3372,10589,14289,6388,31562,17428,29847,19425,17634,10814,20692,11581,23173,33075,9225,16146,23568,22185,15839,29836,179,21479
4333	17775,6291,12291,15291,7937,29131,8126,13594,17203,19423,33313,4678,24105,33171,22339,32918,19387,23913,22414,30235,23200,22952,22304,262,11913,14673,30895,13044,21258,32643,16582,10543,14806,31229,6812,7461,27872,31845,9831,18501,6829,23338,3819,43,33042,751,20353,28101,22065,5523,11796,1969,7704,25583,20001,12643,8173,22617,32239,15402,14611,30430,12701,31447,32030,15463,20443,27848,18388,27005,6226,9502,23781,22739,4629,10490,4984,33148
7835	22314,26744,3611,18183,21395,6240,24011,23298,13009,18220,32198,16019,11917,18722,13163
23637	31097,8307,13272,3016,24743,23220,1777,1753,6241,23651,13553,18553,2122,20661,4549,8233,341,10126,20719,22455,14232,25750,30732,25916,23499,31607,33012,2379,4829,19394,24984,11268,27248,25974,2850,6048,21527,22646,26416,31919,14220,27984,11245,15932,208,17186,31648,10693,6868,30443,18601,27625,32835,2306,6289,29731,11348,16937,20489,10633,3523,28386,29049,18660,11503,560,13149,15462,12333,10974,14823,30417,15380,10889,24745,6532,3137,21661,16323,4535,20187,6472,17264,2684,14799,2493,27731,28456,11108,18814,4037,20538,14454,20764,14605,17770,19952,2979,21250,22937,1521,8825,9476,9832,5728,10654,16555,18012,7840,5742,3053,21522,17020,17659,17440,23275,20090,27693,31209,857,10029,3617,15226,12263,3809,5773,10901,5406,29020,9894,7247,27454,11487,3897,5366,19417,17360,13838,4610,7115,10409,29179,10265,31987,12535,22011,25254,28365,17112,17357,9668,1823,3856,4712,1961,26845,963,611,4911,22220,26053,31028,14638,10088,2837,13275,19178,7836,28229,33235,28516,1245,95,26690,16564,16963,3045,6990,10301,7995,17751,22684,5631,23644,7768,19289
26856	17869,32897,2733,4482,11563,20222,29032,1861,13703,13110,19575,11145,26918,17346,27395
10874	13193,25397,29228,5148,18425,26960,27471,4006,12835,32641,2420,20000,10938,26025,5850
10882	29775,7756,5403,28237,30391,13091,13378,20981,5532,11104,17053,27783,28344,31707,16622,19276,23326,24771,9164,16293,27161,12741,21766,31075,31992,32766,31743,31828,13443,29554,27715,30459,23792,20290,16795,31437,24192,15786,24542,27185,5456,29303,17577,11188,29556,23156,8064,16952,6540,22145,4197,3976,25759,9431,24435,2030,20586,1346,6788,23490,16201,30365,13735,22736,10583,20856,6442,30321,26191,25665,17655,29505,12611,2990,25008,31046,6013,10949,15796,26966,2314,18490,4706,7534,14451,16928,29605,13895,16732,5091,8833,22319,27070,17055,8899,1130,14085,29968,12857,14947,13130,9964,20553,28498,2091,14161,13747,25563,27240,1349,12572,11424,10094,29092,2688,3136,8292,6465,8665,32380,9889,10476,16073,14055,6261,26245,5153,30081,19117,25208,23717,28089,10777,19791,24287,27865,13401,16711,31631,29531,485,31136,2848,27806,18193,393,5312,18668,22699,23421,29394,3467,32597,32830,521,22553,2660,30687,13754,12988,11816,2913,6757,7274,31660,16812,19676,15084,21583,15792,16391,29097,19123,14137,28992,31848,19219,6952,11367,31558,23955,3966,12251,10083,14192,11368,17912,28594,2383,13575,20909,26474,27021,25043,32091,3211,29602,5195,1145,24767,2954,2135,23270,17983,24758,30700,15743,25034,21427,16354,3412,8486
16104	18021,5990,6229,1154,12128,20424,26124,15243,16493,22252,1619,9989,30265,21255,19799,26922,23953,31038,10339,13124,15468,10819,9208,2498,10356,26177,16944,24076,497,14213,15609,25700,12637,3240,5842,20465,7458,16108,23008,8463,13764,30661,5983,29089,26235,948,24885,22323,6589,22536,28160,6721,22062,6510,8101,8634,27279,31820,17730,2576,4702,16195,12866,32321,14061,10448,10235,5237,10213,7154,9047,3770,8311,6817,4361,5451,16553,12825,28303,4588,2335,30597,10809,24563,27961,4092,28765,32738,17443
12577	548,33268,4657,11064,30729,7790,11926,21263,1186,8984,20333,29910,6257,3377,10936,25161,26119,29122,1135,28959,22426,27154,29549,22367,33252,23291,13263,27392,24049,9444,18999,20660,14392,9497,26899,31947,29884,32430,4945,14115,5951,24392,135,23888,31101,29863,26939,29845,20838,28480,28649,31429,11347,11324,14119,12871,27824,22191,16951,3464,3249,26877,31080,1609,3600,22598,8439,21025,6198,5894,25199,23262,27432,16538,31804,6902,1099,22423,26907,10990,8875,4659,2376,16126,16829,22330,17034,8252,11409,29161,14408,23829,27505,23336,15328,31618,30384,20428,3667,29164,15605,16753,28898,6122,6707,9430,22564,618,32355,777,13508,839,31301,21562,3825,24107,21681,493,11165,17072,9445,25456,21895,25844,24394,18367,30658,17852,4078,30865,29806,32930,15718,23906,16332,5859,24298,21991,377,2450,15603,16900,31008,4195,17327,18130,20344,2900,14309,26015
20142	1234,150,8675,2363,8160,18781,11513,23034,2932,20083,3842,32899,12991,31779,7625,8570,5754,27928,17888,188,2478,6317,2826,21666,8671,14078,18311,23526,2236,714,9368,15097,14276,25860,7834,20201,6233,6733,3204,15373,16305,11914,19444,17948,29033,5608,16791,27206,291,32365,11079,1231,8861,4430,9533,22573,29401,29537,12714,6807,18870,4456,16862,20937,6738,6076
26703	19976,4795,14737,2217,5096,24602,15090,27624,2879,31954,27955,23122,5617,19606,9631,4534,15511,4979,25320,16695,32663,32841,29783,14951,30984,6067,27445,29091,6613,6180,11265,29893,31747,8344,20515,19483,6179,5276,13206,443,9274,28622,10773,5893,2270,27230,12269,25950,27144,27560,32177
21227	26671,29683,31529,21703,2416,1933,26455,20729,26998,31230,29713,7075,1388,17306,3332,21086,32567,24587,2537,5470,26891,20245,7463,5717,29317,22975,27776,8571,31669,16532,27050,7091,14873,31900,11046,26792,14390,7819,29513,19306,16675,29321,8288,810,6082,10391,9523,20821,11973,12691,17687,28678,22964,30915,7173,30869,6146,5791,8772,1267,33005,31022,6808,863,26954,2757,32781,29360,32203,32816,2206,32303,12660,24230,467,5164,3478,18411,19368,18339,15005,9441,27811,23168,26118,28091,22852,17411,31665,20177,11276,529,14926,20917,9329,8363,12945,5069,19154,25544,7104,5693,15643,28471,19865,12402,1797,879,23638,23266,31215,16342,1400
28045	9386,19720,31682,2833,7182,16894,24733,20328,20543,19610,3708,24378,23647,25743,7240,1103,18290,16181,16719,24203,3890,19332,3421,29749,28255,31950,20378,22436,26981,29866,12477,9042,31464,22276,5886,16908,6455,16904,24962,11995,19671,24079,28648,16471,31520,22759,6045,5841,5517,24952,20455,8035,20766,8078,9734,17597,11910,1518,21746,27504,10481,20331,8057,7362,31206,17805,27947,24992,7675,14802,28234,15019,28309,1898,15394,20591,29588,6844,586,16369,27254,19522,29088,5582,29815,1906,4815,17340,11590,31020,1840,17254,5989,9388,17666,32877,18838,26650,25549,33266,28404,13859
11151	28656,33077,15062,29512,32901,15669,7178,5187,12554,26694,16206,14882,29027,20020,13658,5465,6432,7811,15681,8946,23730,6572,16673,18261,19938,31234,27412,28138,27673,23373,32470,20143,6431,21783,12324,20070,32992,33165,13358,26108,12550,1531,18823,2566,15568,10871,27857,30216,2452,24054,28181,19359,6311,26443,30745,12500,31077,31216,2618,3419,4492,8425,15965,25173,5497,15144,4033,13705,638,26870,19462,7612,33198,3646,29182,27258,31766,25385,5941,25311,13640,25703,15389,26511,31419,7820,1469,4016,23396,18887,28176,15155,15198,12262,16132,5049,2497,27168,23978,30242,13554,6665,13050,18154,21446,15255,18059,15608,19999,19069,23530,17903,30091,11491,11579,18077,18677,19107,29570,22075,7453,26445,20147,22058,9,6428,19696,15638,4483,26231,17289,6602,1894,1386,15050,8754,2028,16030,4512,18723,5545,20861,4457,18919,11802,24892,25939,8852,17091,7156,10679,9843,14283,21063,21360,19131,8198,14254,17809,24391,3653,9544,838,540,1466,8062,22615,30423,13025,18056,2425,2222,4740,10246,7202,25722,19391,7882,19324,4391,11619,14120,30607,29534,2063,30320,20582,16348,24377,29064,20790,8616,24424,32,21288,25012,17544,20893,27208,29843,3074,19330,27329,3909,7155,15886,25326,28242,9148,6293,24578,11117,18510,2513,18192,28304,17213,737,3814,14899,3922,1482,13457,2004,19566,29017,14268,29279,29880,26710,4420,8111,33183,25010,755,30587,9771,23064,16903,2076,9427,30084,29126,8082,15349,31710,33051,11526,18105,30323,3844,18366,12308,9046,23711,15821,20935,6968,11184,21965,27516,22956,22179,32696,2553,13432,24980,21880,28735,30371,10821,17073,3193,20049,31965,26485,15283,23789,18909,16537,31256,4582,20900,7131,834,30834,14332,28092,20211,24866,13697,582,10508,5985,4677,25442,12403,30102,2137,24888,29223,1826,3492,5772,29504,11794,6544,2880,16531,2227,11902,17161,7004,7030,28279,14927,24272,11813,18344,1043,30115,22127,32039,12306,1143,22342,13049
33222	9214,12549,3340,1672,20532,16936,29694,26444,26696,8842,31585,32826,31196,9787,14657,27274,21170,16393,19558,5271,16414,2260,20276,25830,28932,18149,27247,31831,13785,1689,22052,12519,18584,26556,4079,8942,7311,14524,13445,20405,2934,10681,17341,30589,29616,32549,6496,5865,8928,18203,33208,14285,22542,18307,28803,20262,22993,3083,16250,26543,18942,12881,6278,25449,9768,6913,12610,28616,14335,18321,32308,5088,7924,32096,21211,22389,17023,21362,8588,7732,22048,26073,4330,22124,11657,32910,13292,18340,8013,8551,17465,31560,9281,7503,7816,26819,5249,1281,13938,12067,20191,224,14217,12696,29653,8172,22259,9077,18849,11037,17499,24811,3590,19718,8321,22216,1074,25179,1413,26588,27439,14121,21277,9436,7740,18155
